x
"2040",1,"Premium","G","VS2",62,62,5645,6.41,6.36,3.96
"2041",0.41,"Ideal","E","VS1",62.7,57,1153,4.76,4.72,2.97
"2042",0.38,"Ideal","E","VVS2",62.4,56,1027,4.63,4.69,2.91
"2043",0.32,"Premium","I","SI1",61,59,554,4.39,4.36,2.67
"2044",1.51,"Good","I","VS2",63.7,58,9116,7.23,7.21,4.6
"2045",1.5,"Good","G","SI1",63.7,59,10428,7.19,7.23,4.59
"2046",1.28,"Good","G","SI1",57.6,62,6175,7.17,7.13,4.12
"2047",1.21,"Good","E","SI1",63.6,58,6861,6.65,6.77,4.27
"2048",0.32,"Ideal","D","VS2",61.6,56,972,4.4,4.37,2.7
"2049",0.9,"Premium","H","SI1",62,55,3377,6.21,6.17,3.84
"2050",0.74,"Premium","G","SI2",62.8,54,2328,5.76,5.73,3.61
"2051",1,"Premium","F","SI2",62.8,57,4155,6.44,6.37,4.02
"2052",1,"Premium","D","VS1",62.1,55,7812,6.41,6.34,3.96
"2053",0.32,"Ideal","D","VVS2",60.3,58,804,4.43,4.46,2.68
"2054",0.7,"Very Good","E","VS2",62.4,58,2952,5.66,5.68,3.54
"2055",0.32,"Very Good","H","VS1",60.5,59,561,4.41,4.42,2.67
"2056",0.91,"Premium","F","SI2",58.9,61,3546,6.36,6.33,3.74
"2057",1.02,"Ideal","G","SI1",60.3,56,4708,6.57,6.54,3.95
"2058",0.34,"Premium","E","VVS2",62.7,59,995,4.43,4.41,2.77
"2059",0.54,"Ideal","F","SI2",61.2,56,1162,5.27,5.28,3.23
"2060",0.52,"Ideal","D","VVS2",59.9,57,2217,5.21,5.28,3.14
"2061",0.48,"Ideal","G","VVS2",62,57,1574,5.01,5.04,3.11
"2062",0.31,"Premium","D","VS2",62.6,59,942,4.33,4.3,2.7
"2063",0.57,"Ideal","D","SI1",61.4,55,1684,5.34,5.35,3.28
"2064",1.11,"Ideal","G","VVS2",61.8,56,9734,6.66,6.69,4.12
"2065",0.33,"Premium","G","VS2",60,58,579,4.47,4.49,2.69
"2066",0.3,"Very Good","D","SI1",63.1,55,709,4.31,4.28,2.71
"2067",0.7,"Very Good","F","VS2",62.9,57,2473,5.59,5.63,3.53
"2068",0.51,"Ideal","D","VS2",62.4,55,1882,5.14,5.11,3.2
"2069",0.8,"Very Good","H","SI1",63.3,58,2485,5.93,5.89,3.74
"2070",0.53,"Very Good","F","SI2",63.2,55,1110,5.17,5.18,3.27
"2071",0.33,"Premium","E","SI2",60,59,594,4.49,4.47,2.69
"2072",0.33,"Ideal","G","VS1",61.9,54,666,4.44,4.48,2.76
"2073",1.03,"Ideal","F","VVS2",62.5,56,9254,6.46,6.53,4.06
"2074",1.5,"Premium","D","SI1",61.6,59,13445,7.4,7.3,4.53
"2075",1.03,"Ideal","J","SI1",61.9,56,3921,6.45,6.5,4.01
"2076",0.71,"Premium","I","SI1",60.2,58,2173,5.83,5.76,3.49
"2077",0.33,"Premium","G","VS2",62,58,743,4.45,4.42,2.75
"2078",1.07,"Premium","H","VS1",60.5,61,4494,6.67,6.59,4.01
"2079",0.33,"Very Good","H","VVS2",61.8,57,614,4.43,4.46,2.74
"2080",1.02,"Premium","F","VVS2",62.9,59,9103,6.42,6.37,4.02
"2081",1.23,"Ideal","H","VVS2",61.3,55,7387,6.9,6.94,4.24
"2082",0.57,"Premium","E","VS2",61.9,60,2069,5.35,5.31,3.3
"2083",1.01,"Very Good","H","SI2",58.8,58,4166,6.57,6.62,3.88
"2084",0.34,"Ideal","E","SI1",61.2,57,637,4.48,4.51,2.75
"2085",0.93,"Ideal","G","SI1",60.1,57,5126,6.33,6.41,3.83
"2086",0.32,"Ideal","F","IF",60.7,56,990,4.43,4.46,2.7
"2087",0.92,"Very Good","F","SI1",62.7,57,4037,6.14,6.2,3.87
"2088",0.3,"Very Good","E","VS1",61.5,57,578,4.28,4.31,2.64
"2089",0.37,"Very Good","G","VVS2",59.1,60,844,4.69,4.71,2.78
"2090",1.08,"Premium","G","VS2",59.4,59,6532,6.75,6.68,3.99
"2091",0.3,"Ideal","D","VS1",60.8,56,885,4.37,4.39,2.66
"2092",0.52,"Ideal","D","VS2",61.4,56,1664,5.16,5.19,3.18
"2093",0.31,"Ideal","D","VVS2",61.6,54,840,4.37,4.4,2.7
"2094",1.04,"Good","F","SI2",58.5,61,4257,6.63,6.68,3.89
"2095",1.01,"Good","F","SI2",64.3,59,4197,6.33,6.26,4.05
"2096",1.52,"Ideal","D","SI1",61.2,57,13329,7.47,7.4,4.55
"2097",0.32,"Very Good","H","VS1",58.9,63,624,4.46,4.4,2.61
"2098",0.3,"Good","G","SI2",63.7,54,506,4.25,4.23,2.7
"2099",0.58,"Ideal","F","VS2",60.6,55,1798,5.4,5.43,3.28
"2100",0.33,"Ideal","E","VVS1",60.9,56,1052,4.48,4.46,2.72
"2101",0.33,"Ideal","H","VVS1",62.2,55,965,4.44,4.4,2.75
"2102",2.02,"Premium","J","VS2",61.1,58,12832,8.04,8.1,4.93
"2103",1,"Ideal","H","VS2",61.2,60,6133,6.4,6.45,3.93
"2104",1.14,"Very Good","D","SI2",59.2,61,4957,6.82,6.84,4.04
"2105",0.31,"Ideal","I","IF",62.2,54,652,4.36,4.39,2.72
"2106",0.31,"Premium","E","SI1",62.7,58,605,4.35,4.32,2.72
"2107",1.02,"Very Good","F","SI2",60.3,59,4241,6.5,6.53,3.93
"2108",1.3,"Ideal","G","VVS2",60.9,57,11853,7.04,7.11,4.31
"2109",0.54,"Very Good","F","VS2",58.2,60,1551,5.34,5.39,3.12
"2110",0.7,"Ideal","H","VVS1",60.2,57,3175,5.78,5.82,3.49
"2111",0.55,"Ideal","I","VVS1",61.7,56,1712,5.29,5.24,3.25
"2112",1,"Premium","F","SI2",61.7,58,3858,6.36,6.32,3.91
"2113",0.27,"Very Good","F","VVS2",60.1,58,620,4.17,4.22,2.52
"2114",1.01,"Very Good","I","SI1",63.1,58,3563,6.38,6.33,4.01
"2115",1.23,"Ideal","F","SI2",62.1,57,4819,6.83,6.8,4.23
"2116",0.32,"Ideal","F","VVS2",62.1,54,786,4.41,4.44,2.75
"2117",0.55,"Ideal","D","VS1",61.7,55,1990,5.26,5.25,3.24
"2118",1.2,"Premium","H","SI1",60.8,60,6282,6.9,6.85,4.18
"2119",1.55,"Premium","D","SI2",62,58,11103,7.44,7.39,4.6
"2120",1.04,"Premium","D","IF",60.6,56,15671,6.6,6.54,3.98
"2121",0.4,"Good","E","VVS2",58.5,60,1059,4.82,4.86,2.83
"2122",0.31,"Ideal","F","VVS1",61.9,55,1028,4.42,4.37,2.72
"2123",0.26,"Very Good","E","VVS2",62.6,58,597,4.07,4.11,2.56
"2124",1.22,"Very Good","G","VS1",62.2,58,8633,6.75,6.81,4.22
"2125",0.4,"Very Good","F","VS1",60.4,61,982,4.74,4.77,2.87
"2126",0.74,"Very Good","H","VS1",61.4,56,2956,5.81,5.84,3.57
"2127",0.32,"Ideal","D","SI2",61.8,55,477,4.38,4.42,2.72
"2128",1.54,"Premium","H","VS2",61.8,59,10897,7.4,7.35,4.56
"2129",1,"Very Good","E","SI2",59.8,58,4321,6.47,6.53,3.89
"2130",0.5,"Premium","E","SI1",63,59,1415,5.01,4.99,3.15
"2131",0.91,"Very Good","D","SI2",58.3,60,3573,6.33,6.4,3.71
"2132",1.5,"Very Good","H","SI2",62,63,7291,7.28,7.24,4.5
"2133",1.04,"Premium","H","VS2",62.7,61,5416,6.48,6.44,4.05
"2134",1.21,"Very Good","I","SI1",63.3,60,4404,6.76,6.69,4.26
"2135",1.22,"Ideal","G","VS1",62.5,57,8608,6.82,6.77,4.25
"2136",0.5,"Very Good","E","SI2",63.3,56,1181,5.09,5.05,3.21
"2137",1.04,"Ideal","F","SI1",61.4,59,5220,6.46,6.5,3.98
"2138",2.01,"Good","J","SI1",63.6,59,12369,8.01,7.96,5.08
"2139",1.22,"Very Good","J","SI2",63.5,58,3443,6.8,6.75,4.3
"2140",0.71,"Premium","D","SI1",60.9,59,2743,5.72,5.71,3.48
"2141",0.32,"Very Good","D","SI1",63.5,55,756,4.35,4.31,2.75
"2142",0.71,"Ideal","G","VS1",62.4,57,2950,5.68,5.73,3.56
"2143",0.93,"Fair","G","SI2",66.1,58.1,3172,6,6.04,3.98
"2144",0.9,"Fair","H","SI2",65.6,58,3105,6.05,5.95,3.95
"2145",1.2,"Very Good","I","SI1",63.1,58,4838,6.72,6.66,4.22
"2146",0.62,"Very Good","I","VS2",60.7,57.3,1378,5.48,5.52,3.33
"2147",1.01,"Premium","E","SI1",62.4,58,4480,6.42,6.37,3.99
"2148",1.5,"Good","H","SI2",64.3,57,7500,7.18,7.15,4.61
"2149",1.01,"Very Good","D","VS2",59.8,60,7487,6.46,6.51,3.88
"2150",2.01,"Very Good","I","SI1",64.1,57,15145,7.89,7.94,5.07
"2151",0.31,"Premium","G","SI1",62.6,58,462,4.29,4.34,2.7
"2152",0.23,"Very Good","E","VVS1",60.8,56,499,3.94,3.99,2.41
"2153",1.36,"Very Good","D","SI1",59.5,61,9874,7.21,7.24,4.3
"2154",0.38,"Ideal","F","VVS2",62,54.1,1010,4.66,4.68,2.9
"2155",1.01,"Ideal","G","VS2",61.5,57,6516,6.49,6.45,3.98
"2156",0.23,"Good","F","VS1",58.2,59,402,4.06,4.08,2.37
"2157",1.51,"Fair","G","VS2",58.1,67,10553,7.59,7.49,4.38
"2158",0.7,"Premium","E","SI2",62.9,59,2273,5.71,5.64,3.57
"2159",2.14,"Premium","I","VS2",59.3,59,15418,8.39,8.43,5
"2160",1.5,"Premium","I","SI2",61.2,59,7476,7.39,7.36,4.51
"2161",0.71,"Good","I","VVS2",63.7,56,2283,5.68,5.63,3.6
"2162",1.1,"Ideal","H","SI2",62,56.5,5002,6.58,6.63,4.09
"2163",0.5,"Premium","F","VS1",59.9,61,1666,5.16,5.13,3.08
"2164",1.03,"Ideal","E","SI1",62.2,57,5234,6.42,6.48,4.01
"2165",0.72,"Very Good","E","SI2",63.5,59,2376,5.66,5.61,3.58
"2166",0.32,"Premium","F","VS2",62.1,59,645,4.35,4.41,2.72
"2167",0.3,"Ideal","D","SI1",61,54,552,4.34,4.35,2.65
"2168",0.53,"Ideal","H","VS2",62.6,57,1412,5.17,5.15,3.23
"2169",0.92,"Premium","E","SI1",62.2,58,4482,6.23,6.18,3.86
"2170",0.3,"Very Good","H","VS2",62.5,58,473,4.26,4.28,2.67
"2171",0.35,"Premium","H","VVS1",60.6,60,1024,4.57,4.51,2.75
"2172",1.63,"Very Good","I","SI1",61.9,60,9199,7.51,7.55,4.66
"2173",0.5,"Ideal","G","VVS2",60.5,55,1838,5.13,5.15,3.11
"2174",1,"Premium","H","VS2",63,59,4791,6.43,6.34,4.02
"2175",0.24,"Ideal","F","VS2",61.8,57,417,3.97,4.02,2.47
"2176",1.5,"Ideal","G","VS2",60.7,54,13135,7.41,7.48,4.53
"2177",2.13,"Premium","H","SI2",62.3,57,17073,8.24,8.16,5.11
"2178",1.01,"Very Good","I","VS2",61.9,61,4626,6.36,6.41,3.95
"2179",0.25,"Very Good","E","VVS2",62.1,58,575,4.03,4.06,2.51
"2180",0.27,"Very Good","E","VS2",58.6,57,449,4.3,4.33,2.53
"2181",0.72,"Good","I","VS1",61.3,63,2451,5.67,5.75,3.5
"2182",0.73,"Ideal","G","VVS2",62.1,56,3396,5.78,5.81,3.59
"2183",0.51,"Very Good","E","IF",63.3,58,2925,5.03,5.08,3.2
"2184",0.42,"Ideal","D","SI2",62,54,660,4.8,4.85,2.99
"2185",1.5,"Good","G","SI2",63.7,58,7216,7.15,7.22,4.58
"2186",0.34,"Ideal","E","VVS1",62.2,56,1014,4.44,4.46,2.77
"2187",0.37,"Ideal","G","SI1",61.8,55,745,4.62,4.64,2.86
"2188",1.02,"Very Good","G","VS2",61.9,54,6569,6.45,6.48,4
"2189",0.4,"Ideal","J","VS2",62.2,54,599,4.75,4.8,2.97
"2190",1.02,"Ideal","G","VS1",62.4,57,7440,6.41,6.43,4.01
"2191",1.05,"Premium","H","SI2",61.7,59,3352,6.59,6.53,4.05
"2192",0.4,"Premium","H","VS1",62.6,58,807,4.66,4.73,2.94
"2193",1.04,"Ideal","F","I1",61.6,57,3718,6.51,6.46,4
"2194",0.75,"Premium","F","SI1",61.1,59,2744,5.86,5.79,3.56
"2195",1,"Premium","F","SI1",60.7,60,5197,6.36,6.4,3.87
"2196",0.54,"Ideal","D","VS2",61.1,57,1892,5.22,5.25,3.2
"2197",0.68,"Very Good","G","IF",62.7,56,3143,5.56,5.6,3.5
"2198",1.01,"Good","E","SI1",63.1,60,4912,6.34,6.37,4.01
"2199",1.3,"Ideal","D","SI1",61.8,56,9242,6.93,6.96,4.29
"2200",0.34,"Ideal","E","SI2",62,56,477,4.45,4.48,2.77
"2201",1.14,"Very Good","I","SI1",62.6,55,4840,6.66,6.72,4.19
"2202",0.5,"Good","J","VVS2",64.1,57,1105,5,4.95,3.19
"2203",0.52,"Very Good","G","VVS1",59.2,58,2045,5.28,5.31,3.14
"2204",1.06,"Premium","H","SI1",61,58,5075,6.61,6.57,4.02
"2205",0.62,"Ideal","H","SI1",61.4,56,1618,5.51,5.49,3.38
"2206",1.01,"Good","F","SI2",63.8,57,3597,6.36,6.31,4.04
"2207",0.52,"Ideal","I","VVS1",60.1,56,1454,5.24,5.27,3.16
"2208",0.32,"Ideal","E","VS2",62.6,53,900,4.38,4.37,2.74
"2209",1.77,"Ideal","D","SI2",60.9,53,10051,7.92,7.85,4.8
"2210",0.7,"Premium","G","VS1",62.6,55,2838,5.73,5.64,3.56
"2211",0.37,"Ideal","G","IF",62.1,54,1056,4.6,4.64,2.87
"2212",1,"Premium","H","VS2",59.7,59,5139,6.57,6.52,3.91
"2213",1.02,"Premium","D","SI1",62.3,59,5890,6.38,6.42,3.99
"2214",1.15,"Ideal","H","VS2",62.4,56,6788,6.71,6.65,4.17
"2215",0.71,"Ideal","G","SI1",61.5,55,3061,5.75,5.79,3.55
"2216",0.56,"Ideal","F","VS2",61.3,54,1723,5.34,5.37,3.28
"2217",0.72,"Premium","F","VS1",62.2,58,2829,5.75,5.7,3.56
"2218",1.01,"Ideal","F","SI2",62.4,54,5154,6.41,6.44,4.01
"2219",1.52,"Premium","D","SI1",59.5,61,12823,7.5,7.43,4.44
"2220",0.23,"Very Good","D","VVS2",59.6,61,499,3.99,4.03,2.39
"2221",0.33,"Ideal","F","IF",61.2,56,1240,4.47,4.49,2.74
"2222",1.01,"Premium","J","VS2",59.8,61,3535,6.47,6.43,3.86
"2223",0.33,"Ideal","G","VVS2",60.1,57,965,4.51,4.48,2.7
"2224",0.31,"Ideal","G","VVS1",61.8,55,743,4.35,4.39,2.7
"2225",0.53,"Ideal","F","VVS2",61.6,55,2131,5.21,5.24,3.22
"2226",0.71,"Ideal","H","VS2",62.1,59,2572,5.73,5.68,3.55
"2227",0.58,"Ideal","G","SI2",61.5,55,1276,5.38,5.42,3.32
"2228",0.52,"Ideal","H","SI2",61,55,1054,5.19,5.23,3.18
"2229",0.31,"Very Good","H","VVS1",61.9,57,651,4.33,4.36,2.69
"2230",1.07,"Ideal","G","VS1",61.8,55,7069,6.55,6.59,4.06
"2231",0.96,"Ideal","G","VS1",61.1,56,6807,6.34,6.39,3.89
"2232",1.01,"Very Good","F","VS2",60.8,58,6288,6.44,6.49,3.93
"2233",1.26,"Premium","I","VS2",61,59,5983,6.97,6.91,4.23
"2234",0.51,"Premium","G","VS1",61.1,58,1781,5.19,5.12,3.15
"2235",1.36,"Ideal","F","VVS1",61.3,57,15386,7.23,7.13,4.4
"2236",0.5,"Ideal","G","SI2",62.1,55,1080,5.09,5.12,3.17
"2237",1.09,"Premium","H","SI1",61.6,57,5219,6.63,6.59,4.07
"2238",1.05,"Premium","G","SI2",62.6,62,4598,6.49,6.45,4.05
"2239",0.33,"Premium","G","VS2",60.8,58,743,4.47,4.45,2.71
"2240",0.26,"Very Good","F","VS2",62.5,55,381,4.05,4.08,2.54
"2241",0.31,"Premium","F","VS2",61.4,58,802,4.4,4.36,2.69
"2242",2.09,"Premium","G","SI2",59.8,59,14024,8.37,8.32,4.99
"2243",1.23,"Premium","J","VS1",60.1,60,5304,6.95,6.9,4.16
"2244",0.56,"Very Good","D","VVS1",62,56,2866,5.25,5.3,3.27
"2245",0.62,"Fair","F","VVS2",57.1,60,2088,5.65,5.7,3.24
"2246",1.51,"Premium","I","VS2",59.9,60,10010,7.42,7.36,4.43
"2247",0.31,"Very Good","H","VS2",61.9,58,489,4.37,4.39,2.71
"2248",0.7,"Very Good","F","SI1",62.2,58,2230,5.66,5.69,3.53
"2249",2.25,"Premium","H","SI1",61.5,61,17233,8.47,8.41,5.19
"2250",1,"Good","I","SI1",63.8,58,3920,6.32,6.28,4.02
"2251",0.73,"Good","E","VS2",63.3,60,2723,5.67,5.73,3.61
"2252",0.32,"Premium","G","VS2",61.9,58,720,4.43,4.36,2.72
"2253",1.01,"Very Good","F","VVS2",60.7,59,7835,6.4,6.46,3.9
"2254",1.01,"Ideal","G","VS2",62.7,54,6937,6.43,6.47,4.04
"2255",0.34,"Premium","E","VS2",61,59,956,4.51,4.48,2.74
"2256",0.43,"Ideal","G","VVS2",60.9,57,1056,4.85,4.9,2.97
"2257",0.72,"Ideal","G","VS1",62.6,53,2746,5.76,5.78,3.61
"2258",0.71,"Ideal","J","SI1",61,57,1713,5.78,5.8,3.53
"2259",0.51,"Ideal","G","VS1",61.5,54.9,1708,5.13,5.25,3.17
"2260",0.91,"Very Good","H","VS2",62.6,57,4922,6.15,6.21,3.87
"2261",2.08,"Premium","I","SI1",60.3,59,15065,8.26,8.22,4.97
"2262",2.17,"Ideal","I","SI1",60.7,57,17747,8.38,8.42,5.1
"2263",1.09,"Ideal","I","VS1",61.4,56,6225,6.61,6.66,4.07
"2264",0.93,"Ideal","G","SI1",62,56,4546,6.22,6.26,3.87
"2265",0.9,"Premium","D","SI2",63,58,3473,6.16,6.12,3.87
"2266",1.14,"Premium","G","VS2",61.9,58,6144,6.68,6.72,4.15
"2267",0.74,"Ideal","D","VS2",62,57,3487,5.79,5.83,3.6
"2268",0.83,"Ideal","F","VS1",62.3,56.4,4592,5.97,6.02,3.73
"2269",1.61,"Premium","D","SI2",61.3,58,10278,7.56,7.49,4.61
"2270",0.5,"Very Good","I","SI1",63.4,62,1073,5,4.95,3.15
"2271",0.41,"Very Good","E","SI1",63.2,58,904,4.72,4.68,2.97
"2272",0.35,"Premium","E","VVS1",61,58,1116,4.56,4.52,2.77
"2273",1.01,"Premium","D","SI2",62.2,60,4672,6.43,6.4,3.99
"2274",0.67,"Good","G","VS2",63.8,60,1990,5.5,5.47,3.5
"2275",0.4,"Premium","D","VS1",62.1,58,1123,4.7,4.73,2.93
"2276",0.91,"Fair","H","SI2",65.7,60,2763,6.03,5.99,3.95
"2277",2.11,"Premium","J","SI2",62,60,11663,8.19,8.24,5.09
"2278",0.29,"Ideal","E","VVS2",62,55,669,4.25,4.27,2.64
"2279",0.43,"Ideal","F","VS2",61.5,56,904,4.85,4.89,2.99
"2280",0.92,"Very Good","E","VS1",61.3,57,5210,6.22,6.27,3.83
"2281",1.36,"Ideal","G","VVS2",61.1,57,11848,7.14,7.2,4.38
"2282",1.74,"Ideal","I","SI2",61.6,57,8896,7.67,7.74,4.75
"2283",0.36,"Very Good","F","SI1",60.3,58,600,4.6,4.65,2.79
"2284",1,"Good","G","VS2",58.6,65,5242,6.61,6.53,3.85
"2285",1.01,"Good","I","SI1",64.1,59,3676,6.24,6.21,3.99
"2286",0.4,"Ideal","E","VS1",61.2,55,940,4.76,4.79,2.92
"2287",1.35,"Ideal","J","SI1",61,55,4423,7.17,7.09,4.35
"2288",0.62,"Premium","E","VVS2",62,56,2618,5.48,5.42,3.38
"2289",0.4,"Very Good","G","VS1",60.8,59,791,4.75,4.83,2.91
"2290",2.13,"Very Good","G","SI2",57.9,60,16462,8.41,8.56,4.91
"2291",0.72,"Fair","F","SI1",64.8,55,2691,5.64,5.6,3.64
"2292",0.72,"Good","F","SI1",63.1,56,2647,5.67,5.68,3.58
"2293",0.83,"Ideal","F","SI1",62.1,55,3198,6.05,6,3.74
"2294",0.5,"Fair","D","VS2",66.9,57,1431,4.95,4.83,3.27
"2295",0.32,"Ideal","D","SI1",60.8,57,756,4.44,4.41,2.69
"2296",0.7,"Good","H","VS1",59.4,62,2421,5.71,5.74,3.4
"2297",0.9,"Very Good","H","VS1",61.8,56,4136,6.16,6.18,3.81
"2298",0.51,"Premium","G","SI2",60.8,59,1052,5.2,5.19,3.16
"2299",1.54,"Very Good","F","SI2",61.1,58,8893,7.36,7.47,4.53
"2300",1.23,"Ideal","G","VVS2",61,57,10304,6.93,6.9,4.22
"2301",0.4,"Ideal","E","VVS2",61.7,56,1158,4.73,4.77,2.93
"2302",0.3,"Premium","G","SI1",61.4,57,574,4.35,4.31,2.66
"2303",1.24,"Premium","D","SI1",59.3,60,6319,7.05,7.01,4.16
"2304",0.93,"Very Good","G","SI2",62.9,56,4163,6.2,6.23,3.91
"2305",0.41,"Ideal","F","VS2",61.8,57,1107,4.79,4.75,2.95
"2306",1,"Good","G","VS1",63.9,55,5920,6.28,6.34,4.03
"2307",0.31,"Very Good","G","VS1",62.9,57,625,4.3,4.32,2.71
"2308",1.33,"Ideal","G","VS1",62,55,10539,7.12,7.07,4.4
"2309",0.55,"Premium","D","SI1",61.9,60,1815,5.23,5.14,3.21
"2310",0.7,"Ideal","D","VS2",62.8,57,2998,5.69,5.75,3.59
"2311",0.91,"Very Good","E","SI2",63.8,60,3751,6.05,6.09,3.87
"2312",0.36,"Ideal","H","IF",61.9,57,1013,4.6,4.55,2.83
"2313",0.33,"Ideal","D","VS2",60.9,55,1002,4.5,4.47,2.73
"2314",0.32,"Ideal","I","VVS1",62.5,55,589,4.37,4.4,2.74
"2315",1.01,"Premium","E","IF",62.6,58,11387,6.37,6.44,4.01
"2316",0.33,"Ideal","F","VS2",60.5,55,666,4.47,4.55,2.73
"2317",1.01,"Premium","H","SI1",61.2,58,4559,6.43,6.47,3.95
"2318",1.06,"Premium","H","VS2",62.6,58,5889,6.54,6.49,4.08
"2319",1.35,"Premium","E","SI2",61.5,58,5758,7.11,7.06,4.36
"2320",1.21,"Premium","I","VS2",62.6,59,4884,6.77,6.67,4.21
"2321",0.52,"Ideal","E","VS2",61,57,1644,5.19,5.21,3.17
"2322",1.03,"Very Good","F","SI2",60.2,55,3903,6.53,6.59,3.95
"2323",0.72,"Ideal","D","SI1",61.6,55,2731,5.75,5.8,3.56
"2324",0.76,"Premium","E","VS2",60.5,56,3447,5.98,5.95,3.61
"2325",0.35,"Ideal","I","VVS1",61.8,55,627,4.53,4.56,2.81
"2326",1.02,"Premium","G","VS2",62.6,59,5978,6.39,6.43,4.01
"2327",0.3,"Ideal","D","VS2",62.3,56,790,4.31,4.29,2.68
"2328",1.5,"Premium","F","SI1",61.4,59,11484,7.31,7.34,4.5
"2329",1.05,"Very Good","E","SI2",62.3,56,4851,6.47,6.54,4.05
"2330",0.56,"Very Good","D","VS1",60.8,60,2188,5.32,5.34,3.24
"2331",1.2,"Very Good","F","SI2",62.8,57,5880,6.73,6.78,4.24
"2332",0.4,"Premium","G","SI1",61.4,60,702,4.67,4.71,2.88
"2333",1.01,"Premium","D","SI1",61.7,59,5210,6.4,6.43,3.96
"2334",0.31,"Ideal","I","SI2",61,56,379,4.39,4.43,2.69
"2335",1.05,"Very Good","E","SI2",62.9,57,4398,6.47,6.51,4.08
"2336",0.44,"Premium","F","VVS2",61.6,58,1196,4.85,4.89,3
"2337",1.1,"Premium","I","SI2",62.6,59,4269,6.57,6.53,4.1
"2338",2.03,"Ideal","I","SI2",60.8,59,13398,8.12,8.2,4.96
"2339",1.66,"Ideal","H","IF",61.5,57,14859,7.62,7.59,4.68
"2340",0.7,"Premium","E","SI1",62.4,60,2310,5.72,5.63,3.54
"2341",0.7,"Very Good","E","SI1",60.3,60,2312,5.77,5.81,3.49
"2342",2,"Premium","G","SI2",60.4,61,17136,8.21,8.12,4.93
"2343",0.5,"Premium","F","SI2",59.9,60,1125,5.22,5.16,3.11
"2344",1.25,"Ideal","F","VS2",62.8,57,8764,6.87,6.85,4.31
"2345",0.41,"Premium","E","SI2",62.9,58,876,4.77,4.74,2.99
"2346",0.5,"Good","D","VVS2",62.4,64,3017,5.03,5.06,3.14
"2347",0.41,"Premium","J","VS1",61.3,59,830,4.78,4.74,2.92
"2348",1.04,"Premium","E","VVS1",62.5,59,10350,6.41,6.46,4.02
"2349",0.4,"Premium","F","SI1",62.5,59,945,4.71,4.67,2.93
"2350",1.22,"Ideal","H","VS2",62.8,56,7584,6.81,6.75,4.26
"2351",1.51,"Premium","G","VVS2",62.9,60,13828,7.3,7.21,4.56
"2352",0.39,"Ideal","H","VVS2",61.9,54,911,4.7,4.73,2.92
"2353",0.5,"Very Good","D","VS2",62.8,56,1752,5.04,5.08,3.18
"2354",0.7,"Very Good","G","VVS2",63.6,57,2681,5.59,5.63,3.57
"2355",0.6,"Premium","D","SI2",61.4,56,1385,5.43,5.41,3.33
"2356",1,"Premium","D","SI1",62.1,61,5488,6.32,6.3,3.92
"2357",0.3,"Premium","H","VVS2",61.5,58,776,4.3,4.28,2.64
"2358",0.32,"Premium","D","SI1",60.9,60,756,4.41,4.39,2.68
"2359",0.31,"Ideal","E","VS2",61.1,56,632,4.37,4.4,2.68
"2360",1,"Premium","G","VS2",61.6,54,6216,6.49,6.46,3.99
"2361",0.73,"Ideal","G","VS1",60.9,59,3459,5.79,5.83,3.54
"2362",0.72,"Premium","D","VS2",61,59,2721,5.77,5.74,3.51
"2363",0.52,"Ideal","G","SI1",61.2,55,1675,5.2,5.23,3.19
"2364",2.01,"Ideal","F","SI2",61.6,55,18183,8.08,8.02,4.97
"2365",0.53,"Very Good","E","VS2",59.1,60,1647,5.3,5.26,3.12
"2366",0.77,"Good","D","SI2",63.8,58,2642,5.78,5.81,3.7
"2367",0.4,"Premium","D","SI2",62.2,58,666,4.71,4.75,2.94
"2368",0.51,"Very Good","E","SI1",62.9,57,1304,5.06,5.11,3.2
"2369",0.5,"Premium","D","SI2",62.2,58,1279,5.14,5.08,3.18
"2370",0.3,"Premium","I","VS1",61.6,60,608,4.3,4.27,2.64
"2371",1.32,"Ideal","G","VS2",62.4,57,8728,7.05,6.98,4.38
"2372",1.01,"Fair","E","SI2",55.2,65,4118,6.78,6.67,3.71
"2373",1.2,"Ideal","I","VS2",63.2,59,5699,6.73,6.68,4.24
"2374",0.25,"Ideal","G","VS1",62.5,55,454,4,4.02,2.51
"2375",0.71,"Premium","F","VS1",61.8,59,2790,5.73,5.69,3.53
"2376",1.05,"Ideal","G","VS1",61.2,57,8022,6.51,6.55,4
"2377",1.07,"Ideal","H","VS1",61,57,7440,6.59,6.63,4.03
"2378",0.33,"Very Good","G","VS1",62,59,666,4.36,4.42,2.72
"2379",2.02,"Ideal","G","SI2",62,55,18296,8.16,8.1,5.04
"2380",0.39,"Ideal","G","IF",61.6,56,1201,4.69,4.73,2.9
"2381",1.71,"Very Good","F","VS1",61.9,61,17685,7.61,7.67,4.73
"2382",1.12,"Ideal","H","SI2",63.6,56,5331,6.68,6.54,4.19
"2383",0.38,"Premium","F","VVS1",61.6,58,1257,4.65,4.61,2.85
"2384",0.76,"Ideal","J","SI2",61.5,54,1833,5.9,5.93,3.64
"2385",0.55,"Premium","I","VS2",61.7,55,1314,5.35,5.29,3.28
"2386",0.52,"Very Good","H","VS2",61.4,55,1389,5.19,5.24,3.2
"2387",0.91,"Premium","H","VS2",62.3,57,3963,6.22,6.13,3.85
"2388",0.57,"Ideal","G","I1",59.5,57,1019,5.46,5.42,3.24
